time,latitude,longitude,depth,mag,place,locationSource
2023-10-19T20:42:25.170Z,18.6301666666667,-64.8761666666667,75.33,3.16,"32 km N of Charlotte Amalie, U.S. Virgin Islands",pr
2023-10-19T20:39:31.330Z,59.5209,-152.9938,89.8,2,"63 km WNW of Nanwalek, Alaska",ak
2023-10-19T20:38:08.523Z,52.7403,-166.776,10,2.8,"Fox Islands, Aleutian Islands, Alaska",us
2023-10-19T20:24:26.850Z,46.1033333333333,-119.168,7.73,1.54,"5 km SW of Highland, Washington",uw
2023-10-19T20:15:22.671Z,62.4573,-149.3074,3.5,2.2,"41 km E of Chase, Alaska",ak
2023-10-19T20:13:00.109Z,69.1333,-144.7508,11.8,1.6,"116 km NNE of Arctic Village, Alaska",ak
2023-10-19T20:03:37.435Z,29.237,130.5065,40.663,4.4,"110 km S of Koshima, Japan",us
2023-10-19T20:00:23.516Z,61.0577,-148.3978,0,1.7,"35 km NNE of Whittier, Alaska",ak
2023-10-19T19:54:43.645Z,39.6212,-119.6384,7.8,1.5,Nevada,nn
2023-10-19T19:48:08.820Z,19.4723333333333,-155.693166666667,7.63,2.08,,hv
2023-10-19T19:43:10.361Z,65.7505,-150.4081,1.5,1.9,"29 km NNW of Rampart, Alaska",ak
2023-10-19T19:36:02.572Z,9.5745,122.2362,10,4.2,"24 km WSW of Cayhagan, Philippines",us
2023-10-19T19:35:05.380Z,45.1771666666667,-112.411166666667,-2,1.59,,mb
2023-10-19T19:30:25.735Z,59.8788,-152.9248,102.5,1.8,Southern Alaska,ak
2023-10-19T19:27:46.507Z,54.6192,-162.0704,20.6,1.6,"51 km SSE of King Cove, Alaska",ak
2023-10-19T19:14:59.666Z,50.8333,-174.0589,10,2.7,"Andreanof Islands, Aleutian Islands, Alaska",us
2023-10-19T19:13:37.212Z,58.544,-151.8914,29.4,1.9,"Kodiak Island region, Alaska",ak
2023-10-19T19:12:41.527Z,54.4752,-161.5594,35,2.6,Alaska Peninsula,us
2023-10-19T19:12:22.160Z,37.9826667,-122.458,-0.02,1.55,"6 km ESE of Santa Venetia, CA",nc
2023-10-19T18:58:51.388Z,7.468,126.3431,10.128,5.9,"18 km WSW of Batiano, Philippines",us
2023-10-19T18:36:41.198Z,68.9164,-144.4123,3.4,1.6,"99 km NNE of Arctic Village, Alaska",ak
2023-10-19T18:35:01.260Z,41.347,-121.1236667,-1.77,2.17,"21 km SW of Ambrose, CA",nc
2023-10-19T18:29:59.309Z,61.4302,-151.6598,81,1.8,"44 km NW of Beluga, Alaska",ak
2023-10-19T18:27:38.176Z,59.8679,-153.4151,130.7,2,,ak
2023-10-19T18:24:23.282Z,54.6955,-161.3314,15,2.2,"75 km ESE of King Cove, Alaska",ak
2023-10-19T18:03:01.410Z,17.837,-66.8946666666667,12.85,2.45,Puerto Rico region,pr
2023-10-19T17:53:09.884Z,54.0018,-163.4968,35,3.6,"95 km S of False Pass, Alaska",us
2023-10-19T17:51:02.654Z,62.5311,-150.763,78.9,1.5,"3 km N of Petersville, Alaska",ak
2023-10-19T17:37:18.902Z,68.2141,-136.8012,14.1,3.5,"127 km W of Inuvik, Canada",ak
2023-10-19T17:25:45.494Z,61.2732,-147.8115,0,1.5,"60 km S of Glacier View, Alaska",ak
2023-10-19T17:24:44.128Z,52.4956,-174.4917,183.062,3,,us
2023-10-19T17:20:48.769Z,51.9143,-177.3623,94.3,2.2,"50 km W of Adak, Alaska",ak
2023-10-19T17:10:51.746Z,60.5547,-152.3301,88.5,1.8,"55 km W of Salamatof, Alaska",ak
2023-10-19T17:00:54.969Z,60.2803,-152.0679,90.5,1.8,"33 km NW of Ninilchik, Alaska",ak
2023-10-19T16:51:49.130Z,37.072,-121.1306667,-0.1,2.6,"24 km SSW of Gustine, CA",nc
2023-10-19T16:35:03.660Z,33.1093333,-116.1361667,11.55,2.12,"4 km S of Ocotillo Wells, CA",ci
2023-10-19T16:30:09.170Z,32.2281667,-115.2401667,10.75,2.13,"7 km W of Alberto Oviedo Mota, B.C., MX",ci
2023-10-19T16:04:17.997Z,59.0245,-152.5435,63.1,3.1,"51 km SW of Nanwalek, Alaska",ak
2023-10-19T15:49:27.450Z,36.0478333333333,-79.1313333333333,5.39,2.24,"Hillsborough, NC",se
2023-10-19T15:48:15.755Z,59.9472,-152.819,92.5,1.7,"58 km WNW of Anchor Point, Alaska",ak
2023-10-19T15:44:10.840Z,33.8415,-116.9371667,14.9,1.75,"7 km NNE of San Jacinto, CA",ci
2023-10-19T15:44:10.176Z,53.5031,-165.8687,48.5,2.3,"60 km SE of Unalaska, Alaska",ak
2023-10-19T15:41:19.823Z,31.626,-104.502,8.8052,2.1,"62 km S of Whites City, New Mexico",tx
2023-10-19T15:36:17.270Z,19.1709995269775,-155.488998413086,31.8799991607666,2.01,"3 km SSW of Pāhala, Hawaii",hv
2023-10-19T15:36:12.450Z,19.384,-155.248166666667,1.43,1.67,"6 km SSW of Volcano, Hawaii",hv
2023-10-19T15:27:46.437Z,32.762,-100.61,6.3338,2.2,"16 km SW of Rotan, Texas",tx
2023-10-19T15:09:51.770Z,19.1875,-155.485000610352,31.5799999237061,1.90999997,"1 km SSW of Pāhala, Hawaii",hv
2023-10-19T15:04:39.251Z,62.3794,-148.2523,20,1.5,"65 km N of Chickaloon, Alaska",ak
2023-10-19T15:02:16.090Z,38.8093333,-122.817,2.96,1.58,"6 km NW of The Geysers, CA",nc
2023-10-19T14:56:10.434Z,-20.557,-173.6751,10,4.3,Tonga,us
2023-10-19T14:55:50.210Z,35.79666667,-95.02033333,2.49,1.68,"4 km SE of Zeb, Oklahoma",ok
2023-10-19T14:41:05.894Z,38.724,-118.4924,7.7,1.5,"24 km ENE of Walker Lake, Nevada",nn
2023-10-19T14:35:27.310Z,19.2110004425049,-155.489166259766,35.4700012207031,2.24000001,"1 km NW of Pāhala, Hawaii",hv
2023-10-19T14:34:36.161Z,-2.9144,139.6263,10,4.6,"117 km WSW of Abepura, Indonesia",us
2023-10-19T14:31:24.782Z,53.7286,-162.7626,21.9,2.6,"132 km SSE of False Pass, Alaska",ak
2023-10-19T14:27:43.831Z,63.0228,-150.9935,115.7,1.5,"59 km NNW of Petersville, Alaska",ak
2023-10-19T14:27:27.041Z,57.8582,-154.4674,54.9,2.2,"32 km N of Karluk, Alaska",ak
2023-10-19T14:14:01.698Z,-35.5692,78.4489,10,4.7,Mid-Indian Ridge,us
2023-10-19T14:13:04.888Z,39.6197,-119.6318,8.2,1.7,,nn
2023-10-19T14:09:06.860Z,19.1690006256104,-155.495666503906,31.1299991607666,2.04999995,"4 km SSW of Pāhala, Hawaii",hv
2023-10-19T14:08:24.767Z,-7.8699,107.2083,59.726,5.2,"78 km SSW of Banjar, Indonesia",us
2023-10-19T13:43:53.730Z,19.193,-155.487833333333,35.12,2.97,"1 km SW of Pāhala, Hawaii",hv
2023-10-19T13:38:38.980Z,19.1906661987305,-155.48649597168,33.7799987792969,1.87,"1 km SSW of Pāhala, Hawaii",hv
2023-10-19T13:37:02.180Z,32.7728333,-115.8138333,7.6,1.58,"17 km ENE of Ocotillo, CA",ci
2023-10-19T13:23:48.940Z,19.1961669921875,-155.485992431641,35.7900009155273,2.58,"1 km SW of Pāhala, Hawaii",hv
2023-10-19T13:11:46.010Z,37.1338,-115.2216,6.4,2,"26 km S of Alamo, Nevada",nn
2023-10-19T13:08:48.719Z,61.3545,-150.0672,35.8,2.7,"4 km W of Point MacKenzie, Alaska",ak
2023-10-19T12:34:52.630Z,31.482,-103.939,4.3834,2.3,"23 km NW of Toyah, Texas",tx
2023-10-19T12:15:58.887Z,61.3077,-151.0608,70,1.6,"18 km N of Beluga, Alaska",ak
2023-10-19T12:02:41.751Z,31.58,-104.526,6.1573,2,"66 km NNE of Van Horn, Texas",tx
2023-10-19T11:45:19.265Z,62.9216,-151.2796,112.6,1.6,"54 km NNW of Petersville, Alaska",ak
2023-10-19T11:45:13.920Z,39.1323333,-123.1563333,6.06,1.53,"1 km E of Talmage, CA",nc
2023-10-19T11:37:46.742Z,63.6307,-162.9099,21.8,2,"33 km WNW of Stebbins, Alaska",ak
2023-10-19T11:20:44.498Z,32.768,-100.61,3.9372,1.8,,tx
2023-10-19T11:16:13.405Z,60.5194,-151.5926,77.2,1.6,"18 km SW of Salamatof, Alaska",ak
2023-10-19T10:56:41.802Z,39.6258,-119.6351,9.7,2,"6 km ESE of Spanish Springs, Nevada",nn
2023-10-19T10:46:43.936Z,53.2921,-166.7843,46.8,2.8,"66 km SSW of Unalaska, Alaska",ak
2023-10-19T10:29:51.640Z,58.1695,-155.3526,5.8,2.4,"85 km NW of Karluk, Alaska",ak
2023-10-19T10:13:11.637Z,52.1264,-175.5004,130.8,2.5,"82 km ENE of Adak, Alaska",ak
2023-10-19T10:08:44.877Z,59.7575,-153.1039,102.4,2.2,"56 km E of Pedro Bay, Alaska",ak
2023-10-19T09:57:49.109Z,60.149,-152.6787,101.6,1.9,"57 km W of Ninilchik, Alaska",ak
2023-10-19T09:24:26.304Z,31.659,-104.342,6.2344,2.4,"57 km S of Whites City, New Mexico",tx
2023-10-19T09:21:33.543Z,31.663,-104.339,6.4915,2.3,"56 km S of Whites City, New Mexico",tx
2023-10-19T09:18:52.278Z,66.5597,-146.9469,12.4,1.6,"30 km NE of Beaver, Alaska",ak
2023-10-19T09:18:43.035Z,60.1197,-153.2392,133.6,2.2,"60 km E of Port Alsworth, Alaska",ak
2023-10-19T09:17:05.640Z,31.658,-104.412,6.3886,2.4,"57 km S of Whites City, New Mexico",tx
2023-10-19T09:04:53.669Z,-9.4371,113.3696,47.137,4.6,"127 km S of Kencong, Indonesia",us
2023-10-19T08:58:45.810Z,36.6253319,-120.6861649,0.05,1.59,"23 km N of New Idria, CA",nc
2023-10-19T08:53:46.198Z,43.6543,-97.0312,10.11,2.7,South Dakota,us
2023-10-19T08:51:04.260Z,62.688,-152.2749,128.6,1.5,"80 km WNW of Petersville, Alaska",ak
2023-10-19T08:39:30.346Z,62.5607,-151.2769,98.1,1.9,"27 km WNW of Petersville, Alaska",ak
2023-10-19T08:38:44.320Z,39.5543333,-123.3583333,8.17,1.88,"12 km N of Brooktrails, CA",nc
2023-10-19T08:36:48.970Z,51.6559,177.5609,69,3.1,,ak
2023-10-19T08:31:24.912Z,63.2974,-151.0424,8.3,2.8,"43 km SE of Denali National Park, Alaska",ak
2023-10-19T08:27:17.285Z,58.2544,-155.1402,4.2,1.5,"86 km NNW of Karluk, Alaska",ak
2023-10-19T08:13:31.710Z,19.1381,-64.4586,34,3.51,,pr
2023-10-19T07:52:51.550Z,19.1486,-64.5376,22,3.71,Virgin Islands,pr
2023-10-19T07:50:54.230Z,33.3028333,-115.7036667,2.46,1.78,"6 km SSE of Bombay Beach, CA",ci
2023-10-19T07:44:47.430Z,44.6643333333333,-114.375,8.76,2.06,"21 km NNW of Challis, Idaho",mb
2023-10-19T07:44:00.119Z,61.5835,-146.5561,12.4,1.9,"46 km SSE of Nelchina, Alaska",ak
2023-10-19T07:43:04.369Z,39.621,-119.6343,10.5,3.6,Nevada,nn
2023-10-19T07:37:54.120Z,41.073,-124.0488333,16.97,2.16,"6 km NE of Westhaven-Moonstone, CA",nc
2023-10-19T07:30:10.584Z,39.6246,-119.6363,10.7,1.8,"6 km ESE of Spanish Springs, Nevada",nn
2023-10-19T07:12:43.790Z,44.6553333333333,-114.376333333333,7.21,1.61,"20 km NW of Challis, Idaho",mb
2023-10-19T07:12:13.988Z,42.4638,49.3405,10,4.5,"97 km ENE of Derbent, Russia",us
2023-10-19T07:03:50.813Z,31.616,-104.504,8.4967,2.4,"63 km S of Whites City, New Mexico",tx
2023-10-19T06:53:47.059Z,55.5644,-161.6156,112.4,1.9,"54 km SSW of Nelson Lagoon, Alaska",ak
2023-10-19T06:43:31.720Z,19.2320003509521,-155.380004882812,32.5499992370605,1.93,"10 km ENE of Pāhala, Hawaii",hv
2023-10-19T06:40:54.002Z,57.5788,-154.5477,53.6,2.1,"5 km W of Karluk, Alaska",ak
2023-10-19T06:39:00.120Z,19.2093334197998,-155.482162475586,32.4000015258789,2.47,"0 km NNW of Pāhala, Hawaii",hv
2023-10-19T06:36:21.480Z,36.4966667,-121.0756667,8.2,1.55,"7 km ESE of Pinnacles, CA",nc
2023-10-19T06:33:39.665Z,65.035,-149.6449,12.9,1.5,"18 km SW of Minto, Alaska",ak
2023-10-19T06:33:26.355Z,64.9782,-149.7011,12.4,1.6,"25 km SW of Minto, Alaska",ak
2023-10-19T06:33:15.104Z,65.0095,-149.7431,6.2,1.5,"24 km SW of Minto, Alaska",ak
2023-10-19T06:28:43.640Z,17.9186666666667,-66.9435,9.37,2.29,"6 km SSW of Guánica, Puerto Rico",pr
2023-10-19T06:18:51.440Z,19.0868,-64.4108,27,3.61,"92 km NNE of Cruz Bay, U.S. Virgin Islands",pr
2023-10-19T06:14:15.910Z,40.2475,-121.1695,6,2.33,"4 km N of Almanor, CA",nc
2023-10-19T06:08:38.230Z,61.5024,-152.0002,7.9,1.8,"63 km SSW of Skwentna, Alaska",ak
2023-10-19T05:46:13.110Z,40.2346667,-121.1701667,6.46,2.35,"2 km NNE of Almanor, CA",nc
2023-10-19T05:36:43.840Z,39.6209,-119.6309,9.6,2.4,"7 km ESE of Spanish Springs, Nevada",nn
2023-10-19T05:30:47.192Z,14.5904,40.6631,10,4.5,Eritrea - Ethiopia region,us
2023-10-19T05:30:05.762Z,60.8024,-151.6727,74.6,2,"24 km WNW of Nikiski, Alaska",ak
2023-10-19T05:27:20.940Z,38.6871667,-122.501,6.42,1.51,"12 km SE of Middletown, CA",nc
2023-10-19T05:23:18.091Z,12.4644,-87.989,63.394,4.6,"66 km WSW of Jiquilillo, Nicaragua",us
2023-10-19T05:22:04.700Z,19.1955,-64.471,29,3.82,"101 km NNE of Cruz Bay, U.S. Virgin Islands",pr
2023-10-19T05:13:20.655Z,28.797,-98.452,4.5486,2,"4 km E of Christine, Texas",tx
2023-10-19T05:04:41.220Z,19.1566666666667,-64.671,27.45,3.39,"92 km N of Cruz Bay, U.S. Virgin Islands",pr
2023-10-19T05:01:14.961Z,53.5353,-165.2269,25.4,2.1,"75 km SSE of Akutan, Alaska",ak
2023-10-19T04:20:12.652Z,54.7794,-163.5349,7.532,2.5,"Unimak Island region, Alaska",us
2023-10-19T04:18:39.330Z,17.9071666666667,-66.8365,10.96,2.46,"9 km SE of Maria Antonia, Puerto Rico",pr
2023-10-19T03:51:56.263Z,25.9341,128.4448,10,5,"Ryukyu Islands, Japan",us
2023-10-19T03:49:27.880Z,19.7038,-64.4963,35,4,"155 km NNE of Cruz Bay, U.S. Virgin Islands",pr
2023-10-19T03:43:39.550Z,39.5036667,-123.002,4.06,1.65,"11 km NNW of Lake Pillsbury, CA",nc
2023-10-19T03:36:31.952Z,65.3819,-162.7717,4.1,1.6,"77 km S of Deering, Alaska",ak
2023-10-19T03:31:48.718Z,54.5401,-163.4124,75.8,2.9,"34 km S of False Pass, Alaska",ak
2023-10-19T03:27:45.138Z,54.7657,-163.5414,5.5,1.8,"12 km SW of False Pass, Alaska",ak
2023-10-19T03:18:33.820Z,44.8433333333333,-116.087666666667,6.97,1.81,"7 km S of McCall, Idaho",mb
2023-10-19T03:16:34.843Z,60.1028,-152.4764,100.9,1.8,"44 km WNW of Happy Valley, Alaska",ak
2023-10-19T02:49:28.745Z,34.7134,61.961,10,4.1,western Afghanistan,us
2023-10-19T02:37:23.588Z,62.8216,-150.664,87.6,1.5,"36 km N of Petersville, Alaska",ak
2023-10-19T02:35:53.022Z,53.9601,-165.152,64.9,2.1,"Fox Islands, Aleutian Islands, Alaska",ak
2023-10-19T02:31:56.869Z,-24.1807,-68.0881,117.199,4.4,"141 km S of San Pedro de Atacama, Chile",us
2023-10-19T02:04:05.280Z,38.1195,-121.6381667,7.78,2.78,"5 km SSW of Isleton, CA",nc
2023-10-19T01:58:14.667Z,-23.6436,179.4126,542.666,4.3,south of the Fiji Islands,us
2023-10-19T01:45:12.010Z,17.9333333333333,-66.9621666666667,15.38,2.58,"7 km SW of Guánica, Puerto Rico",pr
2023-10-19T01:25:09.035Z,30.8352,141.3435,10,4.5,"Izu Islands, Japan region",us
2023-10-19T01:24:13.966Z,59.6668,-152.1695,56.7,1.9,"22 km WSW of Anchor Point, Alaska",ak
2023-10-19T01:22:26.330Z,51.5807,-176.7526,37.1,2.3,"33 km SSW of Adak, Alaska",ak
2023-10-19T01:08:11.057Z,-15.5068,167.5657,142.849,4.3,"43 km E of Luganville, Vanuatu",us
2023-10-19T00:48:37.948Z,30.8559,141.618,10,4.7,,us
2023-10-19T00:45:34.334Z,-29.3841,-176.2244,10,5.3,Kermadec Islands region,us
2023-10-19T00:21:21.390Z,-21.7667,-67.3373,195.588,4.3,"112 km ESE of Ollagüe, Chile",us
2023-10-19T00:20:01.800Z,35.206,-84.2448333333333,7.34,1.85,,se
2023-10-19T00:15:02.474Z,42.1727,140.229,149.629,4.4,"23 km NNE of Otobe, Japan",us
2023-10-19T00:14:06.757Z,51.3899,-177.0794,35,2.9,"62 km SSW of Adak, Alaska",us
2023-10-19T00:09:57.825Z,31.627,-104.507,7.5198,3.5,"62 km SSW of Whites City, New Mexico",tx
2023-10-19T00:05:10.920Z,17.9383333333333,-66.844,18.31,2.18,"6 km SE of Maria Antonia, Puerto Rico",pr
2023-10-18T23:48:05.790Z,65.2311,-162.7533,12.9,2,"68 km NNE of White Mountain, Alaska",ak
2023-10-18T23:47:16.480Z,19.2076663970947,-155.387832641602,30.5400009155273,2.11999989,"9 km E of Pāhala, Hawaii",hv
2023-10-18T23:35:16.430Z,18.0288333333333,-66.842,16.8,2.49,Puerto Rico region,pr
2023-10-18T23:20:03.010Z,19.3341674804688,-155.293334960938,1.91999995708466,1.70000005,"Island of Hawaii, Hawaii",hv
2023-10-18T23:16:53.416Z,53.2718,-164.2255,10,2.9,,us
2023-10-18T22:47:23.525Z,18.4914,-69.0806,149.492,3.8,"11 km ESE of Ramón Santana, Dominican Republic",us
2023-10-18T22:32:13.761Z,39.6157,-119.6359,6.9,1.6,"7 km ESE of Spanish Springs, Nevada",nn
2023-10-18T22:27:47.000Z,35.374,-96.9995,4.83,1.95,"4 km ESE of Dale, Oklahoma",ok
2023-10-18T22:15:04.525Z,30.91,141.4487,10,5.1,"Izu Islands, Japan region",us
2023-10-18T22:02:33.464Z,60.1715,-152.003,68.4,3.5,"22 km NW of Ninilchik, Alaska",ak
2023-10-18T21:52:03.891Z,-23.1473,-112.6639,10,4.6,,us
2023-10-18T21:32:05.770Z,38.906,71.5366,2.691,4.2,"36 km S of Karakenja, Tajikistan",us
2023-10-18T21:30:20.892Z,-15.248,-173.9574,61.134,4.2,"80 km NNW of Hihifo, Tonga",us
2023-10-18T21:21:18.192Z,61.2765,-149.2169,20,1.6,"19 km ESE of Eagle River, Alaska",ak
2023-10-18T21:15:05.517Z,-10.8897,-76.1453,111.04,4.3,"12 km WNW of Carhuamayo, Peru",us
2023-10-18T21:08:46.651Z,-5.8555,147.1365,124.56,4.1,"97 km N of Lae, Papua New Guinea",us
2023-10-18T20:52:58.860Z,59.8508,-152.8488,98.8,1.9,"57 km W of Anchor Point, Alaska",ak
2023-10-18T20:23:50.648Z,54.9907,-159.9947,35,2.7,,us
2023-10-18T20:09:45.533Z,28.7435,142.5128,14.216,4.2,"Bonin Islands, Japan region",us
2023-10-18T20:01:04.370Z,-6.3393,-106.9446,10,4.6,central East Pacific Rise,us
2023-10-18T19:56:55.901Z,-6.2765,-107.0524,10,4.5,central East Pacific Rise,us
2023-10-18T19:47:24.781Z,66.1978,-149.4419,13.9,3,"26 km NW of Stevens Village, Alaska",ak
2023-10-18T19:43:46.589Z,60.4523,-150.9533,56.6,1.5,"7 km SE of Soldotna, Alaska",ak
2023-10-18T19:26:41.986Z,60.7285,-152.0267,80.9,1.5,"40 km W of Nikiski, Alaska",ak
2023-10-18T19:21:34.640Z,61.7329,-146.5414,13.5,1.8,"31 km SSE of Nelchina, Alaska",ak
2023-10-18T19:03:49.510Z,19.170166015625,-155.48649597168,31.5200004577637,1.98000002,"Island of Hawaii, Hawaii",hv
2023-10-18T19:02:05.010Z,46.003,-112.470333333333,-2,1.74,"4 km E of Butte, Montana",mb
2023-10-18T18:59:19.230Z,19.172,-155.490833333333,31.62,2.65,"3 km SSW of Pāhala, Hawaii",hv
2023-10-18T18:51:11.030Z,17.984,-66.8361666666667,16.53,2.11,,pr
2023-10-18T18:50:46.989Z,57.7467,-156.1502,7.8,1.5,"78 km ENE of Ugashik, Alaska",ak
2023-10-18T18:44:58.460Z,19.6271,-65.3433,39,3.81,"142 km NNE of Vieques, Puerto Rico",pr
2023-10-18T18:29:42.413Z,13.2327,-89.3175,67.733,4.4,"28 km S of La Libertad, El Salvador",us
2023-10-18T18:26:54.225Z,39.6241,-119.6313,11.6,3.6,Nevada,nn
2023-10-18T18:09:44.362Z,-5.0408,133.7702,10,4.2,"130 km ENE of Tual, Indonesia",us
2023-10-18T17:55:27.408Z,53.5732,-164.5477,24.7,2.2,"102 km SE of Akutan, Alaska",ak
2023-10-18T17:29:09.600Z,17.9666666666667,-66.9485,9.71,1.81,"4 km SW of Fuig, Puerto Rico",pr
2023-10-18T17:19:51.150Z,40.2513333,-121.095,-0.09,2.14,"2 km WNW of East Shore, CA",nc
2023-10-18T17:17:25.160Z,44.301,-115.177166666667,8.89,2.25,southern Idaho,mb
2023-10-18T16:50:40.270Z,19.3903333333333,-155.244333333333,1.55,2.55,"5 km S of Volcano, Hawaii",hv
2023-10-18T16:49:31.657Z,-11.7451,166.4688,161.606,4.9,"134 km SSE of Lata, Solomon Islands",us
2023-10-18T16:29:14.990Z,38.127,-121.6428333,8.46,4.24,"5 km SW of Isleton, CA",nc
2023-10-18T16:27:36.202Z,42.8638,144.9372,70.986,4.4,"Hokkaido, Japan region",us
2023-10-18T16:22:43.210Z,46.66,152.5411,54.96,4.3,Kuril Islands,us
2023-10-18T16:18:49.364Z,29.6752,81.256,10,4.4,"55 km NE of Dipayal, Nepal",us
2023-10-18T16:18:15.462Z,59.435,-154.5399,169.2,2.7,"13 km E of Kokhanok, Alaska",ak
2023-10-18T15:44:41.730Z,19.358,-155.298333333333,2.1,2.13,"11 km SW of Volcano, Hawaii",hv
2023-10-18T15:36:44.792Z,63.5664,-150.7686,6.6,1.5,"47 km E of Denali National Park, Alaska",ak
2023-10-18T15:30:23.160Z,64.342,-149.7218,11.3,1.9,"25 km W of Anderson, Alaska",ak
2023-10-18T15:21:05.429Z,64.6018,-138.9003,0.9,1.6,"65 km NNE of Dawson City, Canada",ak
2023-10-18T15:14:59.431Z,37.2036,-116.1861,0,1.7,"60 km ENE of Beatty, Nevada",us
2023-10-18T15:11:29.945Z,69.2546,-144.6927,11,1.5,"106 km SSW of Kaktovik, Alaska",ak
2023-10-18T14:52:43.650Z,14.8884,-93.5616,43.462,4.6,"75 km SW of La Esperanza (El Zapotal), Mexico",us
2023-10-18T14:50:43.985Z,-55.2997,158.7696,10,4.7,,us
2023-10-18T14:49:54.870Z,32.7596667,-115.5076667,11.2,1.66,"4 km NNE of Heber, CA",ci
2023-10-18T14:48:47.874Z,60.5694,-151.6786,77.9,1.9,"20 km WSW of Salamatof, Alaska",ak
2023-10-18T14:43:11.031Z,32.455,-102.072,8.5836,2.1,,tx
2023-10-18T14:33:14.253Z,61.6335,-149.484,22.3,1.6,"3 km WNW of Tanaina, Alaska",ak
2023-10-18T14:30:52.635Z,59.2033,-153.0705,74.9,2.9,"67 km WSW of Nanwalek, Alaska",ak
2023-10-18T13:50:40.202Z,61.0861,-151.364,65.1,1.7,Southern Alaska,ak
2023-10-18T13:30:39.862Z,-19.38,-172.8286,10,4.9,"145 km ESE of Neiafu, Tonga",us
2023-10-18T13:11:46.458Z,31.681,-104.449,5.2061,2,"55 km S of Whites City, New Mexico",tx
2023-10-18T13:08:08.220Z,40.3251667,-124.1113333,32.81,1.66,"15 km E of Petrolia, CA",nc
2023-10-18T12:57:13.667Z,61.4239,-150.6481,60.4,2.9,"15 km SSW of Susitna, Alaska",ak
2023-10-18T12:55:25.008Z,38.2054,27.6496,11.712,4.2,"1 km S of Bayındır, Turkey",us
2023-10-18T12:54:35.615Z,53.9664,-164.5281,25.6,2.2,"Unimak Island region, Alaska",ak
2023-10-18T12:51:50.210Z,19.367000579834,-155.289169311523,1.30999994277954,1.77999997,"10 km SW of Volcano, Hawaii",hv
2023-10-18T12:44:05.530Z,19.363166809082,-155.276672363281,2.45000004768372,1.73,"9 km SSW of Volcano, Hawaii",hv
2023-10-18T12:05:24.120Z,19.3386669158936,-155.300338745117,2.55999994277954,1.76999998,"13 km SSW of Volcano, Hawaii",hv
2023-10-18T11:35:32.385Z,52.2709,178.6145,185.3,2.9,"Rat Islands, Aleutian Islands, Alaska",ak
2023-10-18T11:24:12.570Z,-19.9454,-174.8989,81.479,4.5,,us
2023-10-18T11:20:01.087Z,59.8118,-152.8515,101,1.7,"57 km W of Anchor Point, Alaska",ak
2023-10-18T10:48:43.473Z,31.668,-104.367,4.9233,2.1,"56 km S of Whites City, New Mexico",tx
2023-10-18T10:41:56.248Z,39.628,-119.647,9,1.7,"5 km ESE of Spanish Springs, Nevada",nn
2023-10-18T10:29:29.752Z,-55.3261,-128.4568,10,5.5,,us
2023-10-18T10:19:00.270Z,40.4981667,-124.4586667,24.94,2.58,"19 km WSW of Ferndale, CA",nc
2023-10-18T10:12:20.034Z,39.6297,-119.6426,10.8,2.1,"5 km ESE of Spanish Springs, Nevada",nn
2023-10-18T10:09:16.550Z,38.7888333,-122.737,1.51,1.85,"2 km NE of The Geysers, CA",nc
2023-10-18T10:05:23.160Z,31.673,-104.371,5.2061,3,"55 km S of Whites City, New Mexico",tx
2023-10-18T10:03:33.983Z,61.6743,-151.774,99.6,1.8,"40 km SSW of Skwentna, Alaska",ak
2023-10-18T09:52:14.135Z,31.657,-104.359,7.1856,1.9,western Texas,tx
2023-10-18T09:38:01.680Z,51.2981,-178.3019,24.2,2,"132 km WSW of Adak, Alaska",ak
2023-10-18T09:31:36.359Z,31.672,-104.364,4.2035,2.6,"55 km S of Whites City, New Mexico",tx
2023-10-18T09:29:56.396Z,31.669,-104.368,6.0802,3.4,"56 km S of Whites City, New Mexico",tx
2023-10-18T09:26:57.144Z,31.673,-104.363,6.0802,2.4,"55 km S of Whites City, New Mexico",tx
2023-10-18T09:25:39.907Z,59.918,-153.4348,131.7,2,"40 km ENE of Pedro Bay, Alaska",ak
2023-10-18T09:22:17.012Z,31.671,-104.371,6.183,3.9,"55 km S of Whites City, New Mexico",tx
2023-10-18T08:57:52.900Z,44.328,-115.181166666667,10.72,2.4,"22 km WNW of Stanley, Idaho",mb
2023-10-18T08:52:40.760Z,37.618,-122.376,11.45,1.8,"2 km NNE of Millbrae, CA",nc
2023-10-18T08:37:44.227Z,57.9501,-154.8087,68.4,2,"47 km NNW of Karluk, Alaska",ak
2023-10-18T08:30:52.606Z,62.9191,-151.0597,0,1.7,"49 km NNW of Petersville, Alaska",ak
2023-10-18T08:17:34.490Z,51.826,178.6417,101.5,2.5,"Rat Islands, Aleutian Islands, Alaska",ak
2023-10-18T08:11:28.828Z,13.3849,146.2326,10,5.2,"146 km E of Yigo Village, Guam",us
2023-10-18T08:09:33.128Z,51.611,179.3875,73.9,2.4,"276 km W of Adak, Alaska",ak
2023-10-18T08:06:18.298Z,31.67,-104.326,7.0571,2.1,"56 km S of Whites City, New Mexico",tx
2023-10-18T07:49:23.604Z,-4.3995,153.4218,115.341,4.9,"128 km E of Kokopo, Papua New Guinea",us
2023-10-18T07:41:33.156Z,51.2871,-178.2871,16.7,2.1,"131 km WSW of Adak, Alaska",ak
